tournament,stage,match_type,match_name,map,player,team,agents,rating,acs,kills,deaths,assists,kd,kast,adr,hs,fk,fd,fkd,side,k2,k3,k4,k5,v1,v2,v3,v4,v5,econ,plants,defuses,won,score,opp_score,role
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Lysoar,Xi Lai Gaming,omen,0.7,99.0,1.0,3.0,3.0,-2.0,83.0,77.0,60.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,4,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,WsLeo,Xi Lai Gaming,sova,1.17,200.0,11.0,9.0,9.0,2.0,79.0,157.0,23.0,2.0,0.0,2.0,both,,,,,,,,,,,,,1,13,4,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,WsLeo,Xi Lai Gaming,sova,1.21,155.0,7.0,5.0,6.0,2.0,77.0,133.0,21.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,13,4,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,WsLeo,Xi Lai Gaming,sova,1.09,298.0,4.0,4.0,3.0,0.0,83.0,209.0,27.0,1.0,-1.0,2.0,defend,,,,,,,,,,,,,1,13,4,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,NoMan,Xi Lai Gaming,jett,0.85,151.0,9.0,10.0,0.0,-1.0,74.0,127.0,37.0,3.0,4.0,-1.0,both,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,NoMan,Xi Lai Gaming,jett,0.89,181.0,10.0,9.0,0.0,1.0,69.0,147.0,47.0,2.0,4.0,-2.0,attack,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,NoMan,Xi Lai Gaming,jett,0.76,86.0,-1.0,1.0,0.0,-2.0,83.0,84.0,13.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Spring,Wolves Esports,viper,0.91,142.0,8.0,12.0,5.0,-4.0,68.0,100.0,24.0,1.0,1.0,0.0,both,,,,,,,,,,,,,0,4,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Spring,Wolves Esports,viper,1.32,224.0,4.0,4.0,0.0,0.0,67.0,173.0,50.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,4,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Spring,Wolves Esports,viper,0.73,104.0,4.0,8.0,5.0,-4.0,69.0,66.0,12.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,4,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,SiuFatBB,Wolves Esports,sova,0.84,151.0,9.0,12.0,2.0,-3.0,58.0,98.0,13.0,2.0,0.0,2.0,both,,,,,,,,,,,,,0,4,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,SiuFatBB,Wolves Esports,sova,0.44,67.0,1.0,4.0,1.0,-3.0,67.0,44.0,20.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,4,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,SiuFatBB,Wolves Esports,sova,1.02,190.0,8.0,8.0,1.0,0.0,54.0,123.0,12.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,0,4,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,jowa,Wolves Esports,astra,0.82,196.0,13.0,14.0,3.0,-1.0,58.0,123.0,36.0,0.0,4.0,-4.0,both,,,,,,,,,,,,,0,4,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,jowa,Wolves Esports,astra,0.67,164.0,3.0,6.0,2.0,-3.0,67.0,114.0,80.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,4,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,jowa,Wolves Esports,astra,0.89,211.0,10.0,8.0,1.0,2.0,54.0,127.0,29.0,0.0,3.0,-3.0,defend,,,,,,,,,,,,,0,4,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,qiutiaN,Wolves Esports,yoru,0.72,162.0,8.0,15.0,5.0,-7.0,53.0,108.0,27.0,1.0,2.0,-1.0,both,,,,,,,,,,,,,0,4,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,qiutiaN,Wolves Esports,yoru,1.09,217.0,4.0,5.0,2.0,-1.0,67.0,141.0,25.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,4,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,qiutiaN,Wolves Esports,yoru,0.56,137.0,4.0,10.0,3.0,-6.0,46.0,93.0,29.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,4,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,yosemite,Wolves Esports,veto,0.61,93.0,4.0,16.0,3.0,-12.0,47.0,119.0,36.0,1.0,5.0,-4.0,both,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,yosemite,Wolves Esports,veto,0.27,56.0,3.0,5.0,0.0,-2.0,33.0,79.0,80.0,0.0,4.0,-4.0,attack,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,yosemite,Wolves Esports,veto,0.77,110.0,1.0,11.0,3.0,-10.0,54.0,137.0,25.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,happywei,Xi Lai Gaming,astra,2.01,331.0,25.0,8.0,8.0,17.0,89.0,229.0,45.0,0.0,0.0,0.0,both,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,happywei,Xi Lai Gaming,astra,2.18,336.0,16.0,5.0,4.0,11.0,83.0,219.0,56.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,happywei,Xi Lai Gaming,astra,1.72,322.0,9.0,3.0,4.0,6.0,100.0,246.0,33.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Rarga,Xi Lai Gaming,yoru,1.27,250.0,20.0,12.0,1.0,8.0,68.0,166.0,28.0,3.0,2.0,1.0,both,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Rarga,Xi Lai Gaming,yoru,0.61,168.0,7.0,9.0,1.0,-2.0,58.0,102.0,14.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Rarga,Xi Lai Gaming,yoru,2.4,391.0,13.0,3.0,0.0,10.0,86.0,276.0,47.0,2.0,1.0,1.0,defend,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,WsLeo,Xi Lai Gaming,sova,1.1,183.0,10.0,10.0,11.0,0.0,74.0,139.0,17.0,2.0,0.0,2.0,both,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,WsLeo,Xi Lai Gaming,sova,1.15,193.0,6.0,7.0,8.0,-1.0,83.0,148.0,15.0,2.0,0.0,2.0,attack,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,WsLeo,Xi Lai Gaming,sova,1.04,166.0,4.0,3.0,3.0,1.0,57.0,124.0,20.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Lysoar,Xi Lai Gaming,omen,0.96,188.0,13.0,11.0,6.0,2.0,79.0,114.0,20.0,1.0,1.0,0.0,both,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Lysoar,Xi Lai Gaming,omen,1.12,213.0,10.0,7.0,2.0,3.0,83.0,126.0,16.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Lysoar,Xi Lai Gaming,omen,0.69,145.0,3.0,4.0,4.0,-1.0,71.0,93.0,31.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,NoMan,Xi Lai Gaming,waylay,0.27,90.0,5.0,14.0,3.0,-9.0,53.0,58.0,20.0,3.0,6.0,-3.0,both,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,NoMan,Xi Lai Gaming,waylay,0.02,42.0,1.0,10.0,2.0,-9.0,33.0,30.0,14.0,1.0,6.0,-5.0,attack,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,NoMan,Xi Lai Gaming,waylay,0.85,172.0,4.0,4.0,1.0,0.0,86.0,106.0,27.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,yosemite,Wolves Esports,veto,1.32,318.0,21.0,17.0,1.0,4.0,63.0,203.0,41.0,2.0,3.0,-1.0,both,,,,,,,,,,,,,0,6,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,yosemite,Wolves Esports,veto,0.67,216.0,5.0,7.0,0.0,-2.0,43.0,150.0,42.0,0.0,2.0,-2.0,attack,,,,,,,,,,,,,0,6,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,yosemite,Wolves Esports,veto,1.7,378.0,16.0,10.0,1.0,6.0,75.0,234.0,41.0,2.0,1.0,1.0,defend,,,,,,,,,,,,,0,6,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,qiutiaN,Wolves Esports,yoru,0.87,174.0,11.0,16.0,3.0,-5.0,53.0,129.0,30.0,2.0,4.0,-2.0,both,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,qiutiaN,Wolves Esports,yoru,0.38,112.0,2.0,7.0,2.0,-5.0,43.0,92.0,27.0,0.0,2.0,-2.0,attack,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,qiutiaN,Wolves Esports,yoru,1.15,210.0,9.0,9.0,1.0,0.0,58.0,151.0,32.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,jowa,Wolves Esports,astra,0.78,124.0,6.0,14.0,6.0,-8.0,63.0,84.0,35.0,3.0,1.0,2.0,both,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,jowa,Wolves Esports,astra,0.67,108.0,2.0,6.0,2.0,-4.0,57.0,76.0,27.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,jowa,Wolves Esports,astra,0.84,133.0,4.0,8.0,4.0,-4.0,67.0,89.0,42.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,SiuFatBB,Wolves Esports,sova,0.77,141.0,9.0,16.0,3.0,-7.0,58.0,104.0,43.0,0.0,0.0,0.0,both,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,SiuFatBB,Wolves Esports,sova,1.08,223.0,5.0,7.0,1.0,-2.0,71.0,125.0,50.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,SiuFatBB,Wolves Esports,sova,0.59,93.0,4.0,9.0,2.0,-5.0,50.0,92.0,38.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Spring,Wolves Esports,omen,0.7,117.0,8.0,15.0,6.0,-7.0,63.0,78.0,26.0,2.0,1.0,1.0,both,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Spring,Wolves Esports,omen,0.6,110.0,3.0,6.0,2.0,-3.0,57.0,75.0,18.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Abyss,Spring,Wolves Esports,omen,0.76,121.0,5.0,9.0,4.0,-4.0,67.0,80.0,33.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Smoggy,EDward Gaming,omen,1.58,281.0,18.0,8.0,6.0,10.0,83.0,189.0,55.0,1.0,0.0,1.0,both,,,,,,,,,,,,,1,13,5,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Smoggy,EDward Gaming,omen,1.75,323.0,14.0,6.0,4.0,8.0,83.0,217.0,56.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,5,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Smoggy,EDward Gaming,omen,1.25,197.0,4.0,2.0,2.0,2.0,83.0,133.0,50.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,5,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,CHICHOO,EDward Gaming,astra,1.54,264.0,18.0,8.0,10.0,10.0,83.0,170.0,34.0,2.0,0.0,2.0,both,,,,,,,,,,,,,1,13,5,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,CHICHOO,EDward Gaming,astra,1.14,155.0,7.0,6.0,8.0,1.0,83.0,98.0,29.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,5,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,CHICHOO,EDward Gaming,astra,2.36,482.0,11.0,2.0,2.0,9.0,83.0,314.0,37.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,1,13,5,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,ZmjjKK,EDward Gaming,jett,1.04,254.0,16.0,12.0,2.0,4.0,78.0,165.0,31.0,5.0,3.0,2.0,both,,,,,,,,,,,,,1,13,5,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,ZmjjKK,EDward Gaming,jett,1.03,306.0,12.0,10.0,2.0,2.0,67.0,201.0,30.0,3.0,3.0,0.0,attack,,,,,,,,,,,,,1,13,5,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,ZmjjKK,EDward Gaming,jett,1.06,150.0,4.0,2.0,0.0,2.0,100.0,93.0,33.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,1,13,5,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,cb,EDward Gaming,yoru,0.91,184.0,13.0,12.0,6.0,1.0,67.0,113.0,27.0,0.0,4.0,-4.0,both,,,,,,,,,,,,,1,13,5,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,cb,EDward Gaming,yoru,0.86,182.0,8.0,8.0,5.0,0.0,58.0,114.0,22.0,0.0,4.0,-4.0,attack,,,,,,,,,,,,,1,13,5,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,cb,EDward Gaming,yoru,1.02,188.0,5.0,4.0,1.0,1.0,83.0,111.0,40.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,5,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,nobody,EDward Gaming,sova,0.49,141.0,8.0,13.0,1.0,-5.0,56.0,95.0,22.0,2.0,1.0,1.0,both,,,,,,,,,,,,,1,13,5,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,nobody,EDward Gaming,sova,0.34,121.0,5.0,9.0,0.0,-4.0,50.0,84.0,27.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,5,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,nobody,EDward Gaming,sova,0.8,181.0,3.0,4.0,1.0,-1.0,67.0,117.0,17.0,2.0,1.0,1.0,defend,,,,,,,,,,,,,1,13,5,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Erv,TYLOO,astra,1.15,204.0,12.0,14.0,8.0,-2.0,72.0,119.0,44.0,2.0,0.0,2.0,both,,,,,,,,,,,,,0,5,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Erv,TYLOO,astra,0.58,101.0,1.0,5.0,4.0,-4.0,50.0,68.0,22.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,5,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Erv,TYLOO,astra,1.44,256.0,11.0,9.0,4.0,2.0,83.0,145.0,56.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,0,5,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,splash,TYLOO,waylay,1.13,227.0,15.0,13.0,4.0,2.0,67.0,148.0,36.0,3.0,5.0,-2.0,both,,,,,,,,,,,,,0,5,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,splash,TYLOO,waylay,0.89,186.0,4.0,5.0,2.0,-1.0,50.0,128.0,23.0,0.0,3.0,-3.0,attack,,,,,,,,,,,,,0,5,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,splash,TYLOO,waylay,1.24,248.0,11.0,8.0,2.0,3.0,75.0,158.0,45.0,3.0,2.0,1.0,defend,,,,,,,,,,,,,0,5,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,slowly,TYLOO,yoru,1.07,199.0,13.0,15.0,3.0,-2.0,67.0,128.0,28.0,3.0,3.0,0.0,both,,,,,,,,,,,,,0,5,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,slowly,TYLOO,yoru,0.81,158.0,4.0,6.0,1.0,-2.0,67.0,99.0,27.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,5,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,slowly,TYLOO,yoru,1.2,220.0,9.0,9.0,2.0,0.0,67.0,143.0,28.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,0,5,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Scales,TYLOO,veto,0.73,165.0,10.0,15.0,4.0,-5.0,50.0,118.0,38.0,0.0,1.0,-1.0,both,,,,,,,,,,,,,0,5,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Scales,TYLOO,veto,1.01,204.0,4.0,5.0,2.0,-1.0,67.0,154.0,31.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,5,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,Scales,TYLOO,veto,0.59,146.0,6.0,10.0,2.0,-4.0,42.0,100.0,44.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,5,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,sword9,TYLOO,sova,0.36,77.0,3.0,16.0,5.0,-13.0,56.0,57.0,36.0,0.0,1.0,-1.0,both,,,,,,,,,,,,,0,5,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,sword9,TYLOO,sova,0.16,59.0,1.0,6.0,1.0,-5.0,50.0,34.0,67.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,5,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Abyss,sword9,TYLOO,sova,0.46,86.0,2.0,10.0,4.0,-8.0,58.0,69.0,27.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,5,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,CHICHOO,EDward Gaming,viper,1.36,245.0,23.0,16.0,3.0,7.0,73.0,162.0,33.0,4.0,1.0,3.0,both,,,,,,,,,,,,,1,14,12,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,CHICHOO,EDward Gaming,viper,1.5,248.0,13.0,8.0,0.0,5.0,77.0,179.0,30.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,14,12,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,CHICHOO,EDward Gaming,viper,1.22,242.0,10.0,8.0,3.0,2.0,69.0,145.0,36.0,3.0,0.0,3.0,defend,,,,,,,,,,,,,1,14,12,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,cb,EDward Gaming,phoenix,1.15,211.0,21.0,16.0,8.0,5.0,65.0,133.0,29.0,2.0,5.0,-3.0,both,,,,,,,,,,,,,1,14,12,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,cb,EDward Gaming,phoenix,0.86,194.0,9.0,9.0,3.0,0.0,62.0,109.0,40.0,0.0,3.0,-3.0,attack,,,,,,,,,,,,,1,14,12,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,cb,EDward Gaming,phoenix,1.43,228.0,12.0,7.0,5.0,5.0,69.0,157.0,23.0,2.0,2.0,0.0,defend,,,,,,,,,,,,,1,14,12,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,ZmjjKK,EDward Gaming,raze,1.07,251.0,24.0,19.0,2.0,5.0,77.0,168.0,13.0,5.0,5.0,0.0,both,,,,,,,,,,,,,1,14,12,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,ZmjjKK,EDward Gaming,raze,1.03,230.0,10.0,10.0,1.0,0.0,77.0,151.0,14.0,3.0,2.0,1.0,attack,,,,,,,,,,,,,1,14,12,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,ZmjjKK,EDward Gaming,raze,1.1,272.0,14.0,9.0,1.0,5.0,77.0,185.0,11.0,2.0,3.0,-1.0,defend,,,,,,,,,,,,,1,14,12,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,Smoggy,EDward Gaming,harbor,0.95,164.0,13.0,19.0,14.0,-6.0,73.0,109.0,43.0,1.0,1.0,0.0,both,,,,,,,,,,,,,1,14,12,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,Smoggy,EDward Gaming,harbor,0.81,160.0,7.0,11.0,4.0,-4.0,62.0,107.0,53.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,14,12,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,Smoggy,EDward Gaming,harbor,1.1,168.0,6.0,8.0,10.0,-2.0,85.0,111.0,36.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,14,12,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,nobody,EDward Gaming,fade,0.86,195.0,18.0,18.0,7.0,0.0,73.0,131.0,29.0,0.0,2.0,-2.0,both,,,,,,,,,,,,,1,14,12,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,nobody,EDward Gaming,fade,0.86,180.0,8.0,9.0,5.0,-1.0,77.0,108.0,27.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,14,12,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,nobody,EDward Gaming,fade,0.86,210.0,10.0,9.0,2.0,1.0,69.0,154.0,31.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,1,14,12,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,splash,TYLOO,raze,1.39,336.0,28.0,22.0,5.0,6.0,65.0,215.0,23.0,6.0,6.0,0.0,both,,,,,,,,,,,,,0,12,14,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,EDward Gaming vs TYLOO,Bind,splash,TYLOO,raze,1.1,264.0,11.0,11.0,2.0,0.0,54.0,176.0,29.0,3.0,4.0,-1.0,attack,,,,,,,,,,,,,0,12,14,duelist
